2009-01-25,1127
2009-01-26,2655
2009-01-27,3041
2009-01-28,3021
2009-01-29,3088
2009-01-30,2810
2009-01-31,1461
2009-02-01,1441
2009-02-02,2703
2009-02-03,3043
2009-02-04,3384
2009-02-05,3555
2009-02-06,3175
2009-02-07,1500
2009-02-08,1409
2009-02-09,2963
2009-02-10,3336
2009-02-11,3555
2009-02-12,3734
2009-02-13,3135
2009-02-14,1378
2009-02-15,1491
2009-02-16,2464
2009-02-17,3347
2009-02-18,3245
2009-02-19,3255
2009-02-20,3025
2009-02-21,1487
2009-02-22,1615
2009-02-23,2987
2009-02-24,3387
2009-02-25,3333
2009-02-26,3678
2009-02-27,3298
2009-02-28,1394
2009-03-01,1456
2009-03-02,2953
2009-03-03,3328
2009-03-04,3457
2009-03-05,3408
2009-03-06,2993
2009-03-07,1455
2009-03-08,1456
2009-03-09,3189
2009-03-10,3288
2009-03-11,3209
2009-03-12,3277
2009-03-13,3229
2009-03-14,1509
2009-03-15,1450
2009-03-16,3115
2009-03-17,3084
2009-03-18,3219
2009-03-19,3011
2009-03-20,3080
2009-03-21,1512
2009-03-22,1288
2009-03-23,3139
2009-03-24,3279
2009-03-25,3414
2009-03-26,3236
2009-03-27,3098
2009-03-28,1534
2009-03-29,1475
2009-03-30,3097
2009-03-31,3116
2009-04-01,3316
2009-04-02,3482
2009-04-03,3314
2009-04-04,1589
2009-04-05,1472
2009-04-06,3069
2009-04-07,3399
2009-04-08,3543
2009-04-09,3328
2009-04-10,2261
2009-04-11,1466
2009-04-12,1266
2009-04-13,2503
2009-04-14,3178
2009-04-15,3536
2009-04-16,3419
2009-04-17,3257
2009-04-18,1573
2009-04-19,1560
2009-04-20,3349
2009-04-21,3834
2009-04-22,3658
2009-04-23,3489
2009-04-24,3067
2009-04-25,1691
2009-04-26,1507
2009-04-27,3187
2009-04-28,3718
2009-04-29,3658
2009-04-30,3882
2009-05-01,3271
2009-05-02,1745
2009-05-03,1948
2009-05-04,3496
2009-05-05,3917
2009-05-06,3952
2009-05-07,4288
2009-05-08,3887
2009-05-09,1731
2009-05-10,1616
2009-05-11,3513
2009-05-12,4061
2009-05-13,4600
2009-05-14,4485
2009-05-15,3882
2009-05-16,1822
2009-05-17,1773
2009-05-18,3783
2009-05-19,4232
2009-05-20,4253
2009-05-21,4138
2009-05-22,3838
2009-05-23,1817
2009-05-24,1763
2009-05-25,2758
2009-05-26,3994
2009-05-27,4393
2009-05-28,4347
2009-05-29,4082
2009-05-30,1881
2009-05-31,1831
2009-06-01,3498
2009-06-02,4272
2009-06-03,4380
2009-06-04,4811
2009-06-05,3985
2009-06-06,1858
2009-06-07,1746
2009-06-08,3825
2009-06-09,4480
2009-06-10,4640
2009-06-11,4686
2009-06-12,4246
2009-06-13,1836
2009-06-14,1785
2009-06-15,4117
2009-06-16,4373
2009-06-17,4573
2009-06-18,4748
2009-06-19,3972
2009-06-20,1877
2009-06-21,1839
2009-06-22,4038
2009-06-23,4817
2009-06-24,4699
2009-06-25,4327
2009-06-26,4109
2009-06-27,1768
2009-06-28,1832
2009-06-29,4166
2009-06-30,4583
2009-07-01,4314
2009-07-02,4346
2009-07-03,3174
2009-07-04,1668
2009-07-05,1535
2009-07-06,3934
2009-07-07,4674
2009-07-08,4745
2009-07-09,4881
2009-07-10,4488
2009-07-11,2061
2009-07-12,1839
2009-07-13,4441
2009-07-14,4900
2009-07-15,5024
2009-07-16,5096
2009-07-17,4437
2009-07-18,2165
2009-07-19,1927
2009-07-20,4419
2009-07-21,4739
2009-07-22,5334
2009-07-23,5088
2009-07-24,4537
2009-07-25,2153
2009-07-26,2088
2009-07-27,4377
2009-07-28,4999
2009-07-29,5149
2009-07-30,5087
2009-07-31,4455
2009-08-01,1959
2009-08-02,1843
2009-08-03,4169
2009-08-04,4305
2009-08-05,4784
2009-08-06,4869
2009-08-07,4332
2009-08-08,2099
2009-08-09,2005
2009-08-10,4267
2009-08-11,4711
2009-08-12,4809
2009-08-13,4988
2009-08-14,4517
2009-08-15,1925
2009-08-16,2028
2009-08-17,4439
2009-08-18,5009
2009-08-19,5018
2009-08-20,5153
2009-08-21,4195
2009-08-22,2131
2009-08-23,2028
2009-08-24,4508
2009-08-25,5194
2009-08-26,5423
2009-08-27,4969
2009-08-28,4601
2009-08-29,2221
2009-08-30,2199
2009-08-31,3949
2009-09-01,4433
2009-09-02,4529
2009-09-03,4906
2009-09-04,4453
2009-09-05,2044
2009-09-06,2071
2009-09-07,3512
2009-09-08,4627
2009-09-09,4970
2009-09-10,4671
2009-09-11,4494
2009-09-12,2235
2009-09-13,2212
2009-09-14,4348
2009-09-15,4780
2009-09-16,4856
2009-09-17,4799
2009-09-18,4324
2009-09-19,2099
2009-09-20,2101
2009-09-21,4272
2009-09-22,4748
2009-09-23,4824
2009-09-24,4548
2009-09-25,4327
2009-09-26,1986
2009-09-27,2000
2009-09-28,4270
2009-09-29,4793
2009-09-30,4783
2009-10-01,4838
2009-10-02,4287
2009-10-03,2339
2009-10-04,2149
2009-10-05,4395
2009-10-06,4887
2009-10-07,5139
2009-10-08,5349
2009-10-09,4490
2009-10-10,2290
2009-10-11,2210
2009-10-12,4487
2009-10-13,5003
2009-10-14,5022
2009-10-15,5147
2009-10-16,4343
2009-10-17,2141
2009-10-18,2285
2009-10-19,4466
2009-10-20,5180
2009-10-21,5166
2009-10-22,5291
2009-10-23,4821
2009-10-24,2478
2009-10-25,2442
2009-10-26,4493
2009-10-27,5356
2009-10-28,5404
2009-10-29,5270
2009-10-30,4676
2009-10-31,2561
2009-11-01,2360
2009-11-02,4715
2009-11-03,5451
2009-11-04,5556
2009-11-05,5880
2009-11-06,5627
2009-11-07,2881
2009-11-08,2743
2009-11-09,5261
2009-11-10,6086
2009-11-11,5640
2009-11-12,6043
2009-11-13,5324
2009-11-14,2888
2009-11-15,2731
2009-11-16,5269
2009-11-17,5843
2009-11-18,6059
2009-11-19,6220
2009-11-20,5112
2009-11-21,2704
2009-11-22,2629
2009-11-23,5348
2009-11-24,5748
2009-11-25,5845
2009-11-26,4529
2009-11-27,4058
2009-11-28,2590
2009-11-29,2532
2009-11-30,5058
2009-12-01,5399
2009-12-02,5750
2009-12-03,5996
2009-12-04,5440
2009-12-05,2819
2009-12-06,2592
2009-12-07,5500
2009-12-08,5798
2009-12-09,5685
2009-12-10,5972
2009-12-11,5438
2009-12-12,2787
2009-12-13,2668
2009-12-14,5137
2009-12-15,5881
2009-12-16,6151
2009-12-17,5651
2009-12-18,4891
2009-12-19,2572
2009-12-20,2489
2009-12-21,4867
2009-12-22,5533
2009-12-23,5012
2009-12-24,3342
2009-12-25,1690
2009-12-26,1922
2009-12-27,2279
2009-12-28,3963
2009-12-29,4583
2009-12-30,4620
2009-12-31,3583
2010-01-01,2148
2010-01-02,2689
2010-01-03,2828
2010-01-04,5306
2010-01-05,5631
2010-01-06,6086
2010-01-07,6232
2010-01-08,5814
2010-01-09,3152
2010-01-10,3149
2010-01-11,5443
2010-01-12,6223
2010-01-13,6451
2010-01-14,6016
2010-01-15,5934
2010-01-16,3207
2010-01-17,3073
2010-01-18,5770
2010-01-19,6776
2010-01-20,6575
2010-01-21,6600
2010-01-22,6101
2010-01-23,3179
2010-01-24,3548
2010-01-25,5946
2010-01-26,6015
2010-01-27,6532
2010-01-28,6381
2010-01-29,6025
2010-01-30,3157
2010-01-31,3319
2010-02-01,5918
2010-02-02,6441
2010-02-03,6426
2010-02-04,6510
2010-02-05,6084
2010-02-06,3249
2010-02-07,3027
2010-02-08,5743
2010-02-09,6427
2010-02-10,6549
2010-02-11,6198
2010-02-12,5961
2010-02-13,3109
2010-02-14,3056
2010-02-15,5315
2010-02-16,6375
2010-02-17,6728
2010-02-18,6563
2010-02-19,6064
2010-02-20,3088
2010-02-21,3130
2010-02-22,6002
2010-02-23,6268
2010-02-24,6604
2010-02-25,6554
2010-02-26,5744
2010-02-27,3158
2010-02-28,3106
2010-03-01,5613
2010-03-02,6565
2010-03-03,6634
2010-03-04,6427
2010-03-05,5996
2010-03-06,3172
2010-03-07,3296
2010-03-08,5998
2010-03-09,6624
2010-03-10,6741
2010-03-11,6607
2010-03-12,5849
2010-03-13,3313
2010-03-14,3148
2010-03-15,5770
2010-03-16,6521
2010-03-17,6372
2010-03-18,6152
2010-03-19,5947
2010-03-20,3312
2010-03-21,3325
2010-03-22,6080
2010-03-23,6502
2010-03-24,6450
2010-03-25,6598
2010-03-26,5996
2010-03-27,3159
2010-03-28,3058
2010-03-29,5725
2010-03-30,6227
2010-03-31,6366
2010-04-01,5710
2010-04-02,4376
2010-04-03,2676
2010-04-04,2721
2010-04-05,4574
2010-04-06,6071
2010-04-07,6264
2010-04-08,6311
2010-04-09,6156
2010-04-10,3225
2010-04-11,3058
2010-04-12,5857
2010-04-13,6548
2010-04-14,6540
2010-04-15,6494
2010-04-16,5833
2010-04-17,3179
2010-04-18,3288
2010-04-19,5962
2010-04-20,6480
2010-04-21,6522
2010-04-22,6684
2010-04-23,6059
2010-04-24,3239
2010-04-25,3140
2010-04-26,6217
2010-04-27,6875
2010-04-28,6628
2010-04-29,6357
2010-04-30,5639
2010-05-01,2979
2010-05-02,2903
2010-05-03,5363
2010-05-04,6400
2010-05-05,6501
2010-05-06,6381
2010-05-07,5807
2010-05-08,3065
2010-05-09,2870
2010-05-10,6215
2010-05-11,6539
2010-05-12,6960
2010-05-13,6010
2010-05-14,5983
2010-05-15,3055
2010-05-16,3255
2010-05-17,6462
2010-05-18,6891
2010-05-19,6841
2010-05-20,7059
2010-05-21,6339
2010-05-22,3196
2010-05-23,3108
2010-05-24,6014
2010-05-25,6739
2010-05-26,6927
2010-05-27,6776
2010-05-28,6082
2010-05-29,3199
2010-05-30,3062
2010-05-31,4835
2010-06-01,6341
2010-06-02,6970
2010-06-03,6869
2010-06-04,6644
2010-06-05,3430
2010-06-06,3155
2010-06-07,6328
2010-06-08,6842
2010-06-09,7104
2010-06-10,7150
2010-06-11,6364
2010-06-12,2972
2010-06-13,3258
2010-06-14,6111
2010-06-15,6875
2010-06-16,6789
2010-06-17,7005
2010-06-18,6108
2010-06-19,3243
2010-06-20,3122
2010-06-21,6537
2010-06-22,7236
2010-06-23,7019
2010-06-24,6856
2010-06-25,6122
2010-06-26,3107
2010-06-27,2955
2010-06-28,6424
2010-06-29,7226
2010-06-30,7298
2010-07-01,6928
2010-07-02,6055
2010-07-03,2969
2010-07-04,2858
2010-07-05,5256
2010-07-06,6956
2010-07-07,7390
2010-07-08,7678
2010-07-09,7038
2010-07-10,3448
2010-07-11,3229
2010-07-12,6706
2010-07-13,7977
2010-07-14,7638
2010-07-15,7909
2010-07-16,7208
2010-07-17,3502
2010-07-18,3364
2010-07-19,7012
2010-07-20,7835
2010-07-21,7932
2010-07-22,8043
2010-07-23,7322
2010-07-24,3503
2010-07-25,3416
2010-07-26,6975
2010-07-27,7545
2010-07-28,7997
2010-07-29,7872
2010-07-30,7044
2010-07-31,3357
2010-08-01,3392
2010-08-02,7067
2010-08-03,7490
2010-08-04,7723
2010-08-05,7842
2010-08-06,7112
2010-08-07,3282
2010-08-08,3386
2010-08-09,7056
2010-08-10,7781
2010-08-11,7911
2010-08-12,7580
2010-08-13,7008
2010-08-14,3554
2010-08-15,3433
2010-08-16,7123
2010-08-17,8078
2010-08-18,8194
2010-08-19,8098
2010-08-20,7048
2010-08-21,3255
2010-08-22,3777
2010-08-23,7290
2010-08-24,7941
2010-08-25,7756
2010-08-26,7995
2010-08-27,7145
2010-08-28,3493
2010-08-29,3457
2010-08-30,6783
2010-08-31,7548
2010-09-01,7564
2010-09-02,7701
2010-09-03,6928
2010-09-04,3522
2010-09-05,3243
2010-09-06,5596
2010-09-07,7277
2010-09-08,7743
2010-09-09,7220
2010-09-10,6559
2010-09-11,3323
2010-09-12,3380
2010-09-13,6819
2010-09-14,7210
2010-09-15,7566
2010-09-16,7616
2010-09-17,6824
2010-09-18,3521
2010-09-19,3314
2010-09-20,7049
2010-09-21,7571
2010-09-22,7685
2010-09-23,7366
2010-09-24,7181
2010-09-25,3498
2010-09-26,3677
2010-09-27,6992
2010-09-28,7696
2010-09-29,7520
2010-09-30,7501
2010-10-01,6875
2010-10-02,3511
2010-10-03,3420
2010-10-04,6605
2010-10-05,7297
2010-10-06,7708
2010-10-07,7600
2010-10-08,6986
2010-10-09,2778
2010-10-10,3696
2010-10-11,6783
2010-10-12,7714
2010-10-13,7623
2010-10-14,7964
2010-10-15,7143
2010-10-16,3709
2010-10-17,3776
2010-10-18,7239
2010-10-19,7892
2010-10-20,7866
2010-10-21,8159
2010-10-22,7408
2010-10-23,4109
2010-10-24,3706
2010-10-25,7321
2010-10-26,7726
2010-10-27,8207
2010-10-28,7861
2010-10-29,7222
2010-10-30,3805
2010-10-31,3905
2010-11-01,6934
2010-11-02,7695
2010-11-03,8164
2010-11-04,8145
2010-11-05,7375
2010-11-06,3936
2010-11-07,3849
2010-11-08,7505
2010-11-09,9125
2010-11-10,8745
2010-11-11,8602
2010-11-12,8083
2010-11-13,4444
2010-11-14,4260
2010-11-15,8076
2010-11-16,8626
2010-11-17,8663
2010-11-18,8872
2010-11-19,8144
2010-11-20,4372
2010-11-21,4592
2010-11-22,8770
2010-11-23,9050
2010-11-24,8794
2010-11-25,7506
2010-11-26,6372
2010-11-27,4483
2010-11-28,4485
2010-11-29,7884
2010-11-30,9006
2010-12-01,8854
2010-12-02,9219
2010-12-03,8254
2010-12-04,4650
2010-12-05,4683
2010-12-06,8417
2010-12-07,8985
2010-12-08,8897
2010-12-09,8981
2010-12-10,8262
2010-12-11,4485
2010-12-12,4280
2010-12-13,8312
2010-12-14,9053
2010-12-15,9001
2010-12-16,8697
2010-12-17,7715
2010-12-18,4231
2010-12-19,4253
2010-12-20,7712
2010-12-21,8304
2010-12-22,8254
2010-12-23,7203
2010-12-24,4444
2010-12-25,2893
2010-12-26,3118
2010-12-27,5702
2010-12-28,6521
2010-12-29,7064
2010-12-30,6953
2010-12-31,4657
2011-01-01,3107
2011-01-02,4111
2011-01-03,7018
2011-01-04,8699
2011-01-05,9181
2011-01-06,9208
2011-01-07,8652
2011-01-08,4633
2011-01-09,4967
2011-01-10,8752
2011-01-11,9601
2011-01-12,9833
2011-01-13,9760
2011-01-14,9012
2011-01-15,4931
2011-01-16,5218
2011-01-17,8909
2011-01-18,9516
2011-01-19,10093
2011-01-20,10241
2011-01-21,9419
2011-01-22,5400
2011-01-23,5133
2011-01-24,9550
2011-01-25,9929
2011-01-26,9735
2011-01-27,10130
2011-01-28,9278
2011-01-29,5124
2011-01-30,5262
2011-01-31,9530
2011-02-01,10056
2011-02-02,10284
2011-02-03,10212
2011-02-04,9418
2011-02-05,5500
2011-02-06,5606
2011-02-07,9436
2011-02-08,10065
2011-02-09,10412
2011-02-10,10469
2011-02-11,9505
2011-02-12,5334
2011-02-13,5399
2011-02-14,9432
2011-02-15,10459
2011-02-16,10968
2011-02-17,10786
2011-02-18,9911
2011-02-19,5525
2011-02-20,5768
2011-02-21,9931
2011-02-22,11084
2011-02-23,11510
2011-02-24,11189
2011-02-25,10257
2011-02-26,5681
2011-02-27,5511
2011-02-28,10337
2011-03-01,10880
2011-03-02,11186
2011-03-03,11197
2011-03-04,10605
2011-03-05,6013
2011-03-06,5758
2011-03-07,10607
2011-03-08,11107
2011-03-09,11955
2011-03-10,11616
2011-03-11,10497
2011-03-12,5707
2011-03-13,5955
2011-03-14,10757
2011-03-15,11463
2011-03-16,11865
2011-03-17,11624
2011-03-18,10559
2011-03-19,5784
2011-03-20,5746
2011-03-21,10795
2011-03-22,12280
2011-03-23,11790
2011-03-24,11846
2011-03-25,10453
2011-03-26,5761
2011-03-27,6136
2011-03-28,11045
2011-03-29,11867
2011-03-30,11533
2011-03-31,11945
2011-04-01,10387
2011-04-02,5662
2011-04-03,5780
2011-04-04,10531
2011-04-05,12109
2011-04-06,12306
2011-04-07,12326
2011-04-08,11060
2011-04-09,5743
2011-04-10,5744
2011-04-11,11370
2011-04-12,12028
2011-04-13,12060
2011-04-14,11796
2011-04-15,10600
2011-04-16,5930
2011-04-17,5857
2011-04-18,10982
2011-04-19,11855
2011-04-20,11800
2011-04-21,11205
2011-04-22,8535
2011-04-23,5594
2011-04-24,5382
2011-04-25,8840
2011-04-26,11283
2011-04-27,12123
2011-04-28,12140
2011-04-29,10164
2011-04-30,5815
2011-05-01,5878
2011-05-02,9681
2011-05-03,11353
2011-05-04,12006
2011-05-05,12008
2011-05-06,10792
2011-05-07,5604
2011-05-08,5507
2011-05-09,10635
2011-05-10,11957
2011-05-11,12127
2011-05-12,11851
2011-05-13,11120
2011-05-14,5639
2011-05-15,5510
2011-05-16,10833
2011-05-17,11682
2011-05-18,11876
2011-05-19,11738
2011-05-20,10758
2011-05-21,5434
2011-05-22,5460
2011-05-23,10952
2011-05-24,11835
2011-05-25,12143
2011-05-26,12041
2011-05-27,10517
2011-05-28,5431
2011-05-29,5212
2011-05-30,8868
2011-05-31,11157
2011-06-01,12207
2011-06-02,10795
2011-06-03,10316
2011-06-04,5401
2011-06-05,5629
2011-06-06,10746
2011-06-07,11482
2011-06-08,11660
2011-06-09,11931
2011-06-10,10697
2011-06-11,5212
2011-06-12,5333
2011-06-13,10361
2011-06-14,11829
2011-06-15,12095
2011-06-16,12173
2011-06-17,11012
2011-06-18,5706
2011-06-19,5242
2011-06-20,11072
2011-06-21,12339
2011-06-22,12392
2011-06-23,12023
2011-06-24,10872
2011-06-25,5416
2011-06-26,5367
2011-06-27,10744
2011-06-28,11816
2011-06-29,11971
2011-06-30,11663
2011-07-01,10070
2011-07-02,5033
2011-07-03,5094
2011-07-04,8964
2011-07-05,11209
2011-07-06,12013
2011-07-07,12053
2011-07-08,11212
2011-07-09,5537
2011-07-10,5244
2011-07-11,11476
2011-07-12,12377
2011-07-13,12277
2011-07-14,12087
2011-07-15,10991
2011-07-16,5703
2011-07-17,5560
2011-07-18,11208
2011-07-19,12539
2011-07-20,12143
2011-07-21,12206
2011-07-22,11073
2011-07-23,5666
2011-07-24,5481
2011-07-25,11307
2011-07-26,12005
2011-07-27,12534
2011-07-28,12347
2011-07-29,11057
2011-07-30,5517
2011-07-31,5468
2011-08-01,10811
2011-08-02,12167
2011-08-03,12369
2011-08-04,13061
2011-08-05,11730
2011-08-06,4932
2011-08-07,5792
2011-08-08,11260
2011-08-09,12415
2011-08-10,12763
2011-08-11,12735
2011-08-12,11337
2011-08-13,5597
2011-08-14,5521
2011-08-15,9929
2011-08-16,12275
2011-08-17,12307
2011-08-18,12392
2011-08-19,11062
2011-08-20,5831
2011-08-21,5532
2011-08-22,11034
2011-08-23,11863
2011-08-24,12678
2011-08-25,12635
2011-08-26,11014
2011-08-27,5442
2011-08-28,5660
2011-08-29,10467
2011-08-30,11675
2011-08-31,11734
2011-09-01,11070
2011-09-02,10352
2011-09-03,5231
2011-09-04,5295
2011-09-05,9105
2011-09-06,11606
2011-09-07,12014
2011-09-08,11882
2011-09-09,10750
2011-09-10,5723
2011-09-11,5598
2011-09-12,11042
2011-09-13,11996
2011-09-14,12082
2011-09-15,12008
2011-09-16,10569
2011-09-17,5952
2011-09-18,5488
2011-09-19,11049
2011-09-20,12073
2011-09-21,12462
2011-09-22,12359
2011-09-23,11030
2011-09-24,5667
2011-09-25,5581
2011-09-26,11185
2011-09-27,11934
2011-09-28,11797
2011-09-29,11321
2011-09-30,10607
2011-10-01,5442
2011-10-02,5223
2011-10-03,10005
2011-10-04,11309
2011-10-05,11625
2011-10-06,10853
2011-10-07,10214
2011-10-08,5434
2011-10-09,5730
2011-10-10,10465
2011-10-11,11675
2011-10-12,11858
2011-10-13,11592
2011-10-14,10861
2011-10-15,5606
2011-10-16,5585
2011-10-17,10775
2011-10-18,11832
2011-10-19,12219
2011-10-20,11827
2011-10-21,11022
2011-10-22,5838
2011-10-23,5695
2011-10-24,11117
2011-10-25,11972
2011-10-26,11162
2011-10-27,11499
2011-10-28,10346
2011-10-29,5463
2011-10-30,5311
2011-10-31,10418
2011-11-01,11210
2011-11-02,12245
2011-11-03,12364
2011-11-04,11648
2011-11-05,5926
2011-11-06,5943
2011-11-07,10988
2011-11-08,12100
2011-11-09,12308
2011-11-10,12358
2011-11-11,11196
2011-11-12,5974
2011-11-13,6114
2011-11-14,11796
2011-11-15,12667
2011-11-16,13166
2011-11-17,13328
2011-11-18,12347
2011-11-19,6494
2011-11-20,6335
2011-11-21,12089
2011-11-22,12920
2011-11-23,12783
2011-11-24,10929
2011-11-25,9767
2011-11-26,6152
2011-11-27,6334
2011-11-28,11894
2011-11-29,12988
2011-11-30,13076
2011-12-01,12931
2011-12-02,12046
2011-12-03,6577
2011-12-04,6354
2011-12-05,11754
2011-12-06,12774
2011-12-07,13357
2011-12-08,12703
2011-12-09,11541
2011-12-10,6390
2011-12-11,6397
2011-12-12,11969
2011-12-13,12918
2011-12-14,13127
2011-12-15,12572
2011-12-16,11301
2011-12-17,6125
2011-12-18,5856
2011-12-19,11300
2011-12-20,12170
2011-12-21,12175
2011-12-22,11021
2011-12-23,9015
2011-12-24,4878
2011-12-25,3879
2011-12-26,6423
2011-12-27,8668
2011-12-28,10267
2011-12-29,10311
2011-12-30,8857
2011-12-31,4995
2012-01-01,4488
2012-01-02,8518
2012-01-03,11672
2012-01-04,13091
2012-01-05,13434
2012-01-06,12201
2012-01-07,6898
2012-01-08,7104
2012-01-09,12103
2012-01-10,13062
2012-01-11,13560
2012-01-12,13218
2012-01-13,12426
2012-01-14,6326
2012-01-15,6752
2012-01-16,11383
2012-01-17,13115
2012-01-18,13470
2012-01-19,13432
2012-01-20,12106
2012-01-21,6984
2012-01-22,6828
2012-01-23,12151
2012-01-24,13386
2012-01-25,13607
2012-01-26,12754
2012-01-27,11977
2012-01-28,6807
2012-01-29,6898
2012-01-30,12347
2012-01-31,13712
2012-02-01,13675
2012-02-02,14049
2012-02-03,12922
2012-02-04,7165
2012-02-05,7115
2012-02-06,12551
2012-02-07,14260
2012-02-08,14816
2012-02-09,14679
2012-02-10,13229
2012-02-11,7255
2012-02-12,7437
2012-02-13,13336
2012-02-14,13636
2012-02-15,14722
2012-02-16,14713
2012-02-17,13541
2012-02-18,6893
2012-02-19,7750
2012-02-20,13170
2012-02-21,14351
2012-02-22,15123
2012-02-23,15443
2012-02-24,13701
2012-02-25,8003
2012-02-26,7779
2012-02-27,13315
2012-02-28,14726
2012-02-29,14389
2012-03-01,14727
2012-03-02,13528
2012-03-03,7413
2012-03-04,7629
2012-03-05,13448
2012-03-06,15033
2012-03-07,14550
2012-03-08,13413
2012-03-09,13080
2012-03-10,7304
2012-03-11,7459
2012-03-12,13744
2012-03-13,14792
2012-03-14,15090
2012-03-15,14907
2012-03-16,13417
2012-03-17,7422
2012-03-18,7152
2012-03-19,13710
2012-03-20,14347
2012-03-21,14975
2012-03-22,14941
2012-03-23,13218
2012-03-24,7427
2012-03-25,6972
2012-03-26,13697
2012-03-27,14926
2012-03-28,14957
2012-03-29,15083
2012-03-30,13832
2012-03-31,7504
2012-04-01,7259
2012-04-02,13369
2012-04-03,14971
2012-04-04,15004
2012-04-05,13926
2012-04-06,10706
2012-04-07,7388
2012-04-08,6874
2012-04-09,11571
2012-04-10,14080
2012-04-11,14727
2012-04-12,15000
2012-04-13,13660
2012-04-14,7154
2012-04-15,7424
2012-04-16,13449
2012-04-17,14628
2012-04-18,15913
2012-04-19,15682
2012-04-20,13740
2012-04-21,7632
2012-04-22,7687
2012-04-23,13950
2012-04-24,14814
2012-04-25,15020
2012-04-26,14653
2012-04-27,13587
2012-04-28,7673
2012-04-29,7076
2012-04-30,12422
2012-05-01,11707
2012-05-02,14638
2012-05-03,14683
2012-05-04,13970
2012-05-05,7769
2012-05-06,6931
2012-05-07,12683
2012-05-08,14580
2012-05-09,14584
2012-05-10,15042
2012-05-11,13678
2012-05-12,7000
2012-05-13,6525
2012-05-14,13569
2012-05-15,14820
2012-05-16,14777
2012-05-17,13891
2012-05-18,13286
2012-05-19,7120
2012-05-20,6922
2012-05-21,13140
2012-05-22,14724
2012-05-23,14897
2012-05-24,14385
2012-05-25,13081
2012-05-26,6688
2012-05-27,6305
2012-05-28,11203
2012-05-29,13954
2012-05-30,14730
2012-05-31,14295
2012-06-01,13362
2012-06-02,6813
2012-06-03,6709
2012-06-04,12442
